Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
0,-1.359987168,-1.708609879,-1.046487659,-1.361333745,-1.195662114,-1.107420447,-0.847746523
0,0.346835316,0.482180296,0.014122734,-0.156729962,-0.114750854,-0.059604612,0.187639457
0,-0.017008075,0.17534793,0.904685606,0.749122859,0.701899064,0.773934712,0.376949011
0,1.292982665,0.737211894,0.586362224,0.575503656,0.573828321,0.370700061,0.428296712
0,-0.708389741,-0.461773562,-0.385115108,-0.312805793,-0.397852829,-0.456491986,-0.339472906
0,0.304484602,0.134879527,0.505215647,0.286367785,0.354561731,0.380223456,0.508929725
0,0.132203867,0.345638249,0.805019753,0.963648983,0.844586078,0.744812275,0.727859813
0,-0.386078079,-0.155328078,-0.213722051,-0.142540922,-0.076121119,0.145454928,0.048675453
0,-1.129212559,-0.775083213,-0.75104573,-0.25848442,-0.23158627,-0.013113925,0.122129489
0,-0.611482224,-0.546408173,-0.702704125,-1.300421634,-1.523022627,-1.213530956,-1.172814614
0,-0.211876066,-0.472949644,-0.390032798,-0.663005225,-0.870424135,-0.714905061,-0.703187946
0,0.681562641,0.76840619,0.375371199,1.016240301,0.59413105,0.79111682,0.705624179
0,-0.984846527,-0.870646785,-0.12178532,-0.941023761,-0.65229679,-0.625334218,-0.547035775
0,-1.123210848,-0.963013375,-0.28386924,-0.174755939,-0.056024594,-0.130615731,-0.202022506
0,-0.421307443,-0.417594257,-0.611423803,-0.787598529,-0.456228919,-0.230989047,-0.272981161
0,0.7010207,-0.132356613,-0.285112165,-0.282019184,-0.451104754,-0.412749314,-0.173753378
0,0.124358201,0.341339426,0.410681276,0.400474426,0.777809333,0.52125876,0.52305806
0,1.059792788,0.612682738,0.002816288,-0.088310547,-0.124999617,-0.191684711,-0.270043621
0,-0.025736816,0.308869208,0.365743917,0.340296827,0.259153032,0.077150587,0.221375029
0,-0.446467815,0.018823979,-0.196908762,-0.335148868,-0.582635776,-0.606925105,-0.423228077
0,-0.6930208,-0.62211047,-0.316354913,-0.247520104,-0.079421351,-0.3033452,-0.240120021
0,0.562198602,0.283649448,-0.001277041,-0.796215602,-0.856020851,-0.873659086,-0.743995173
0,-1.177345945,-0.802510555,-0.749839221,-0.585893817,-0.298819266,-0.092478466,0.075976592
0,-0.520470226,-0.526870435,-0.749045192,-0.975575951,-0.950611963,-0.829501237,-1.079968509
0,-0.033832726,-0.055088893,0.508164713,0.163869004,0.37065574,0.252833311,0.27675178
0,-0.136224225,-0.353619596,-0.979987598,-0.89338909,-0.541919961,-0.199595306,0.014533926
0,0.65361455,0.56290862,0.678389699,0.663189941,0.446140468,0.315463974,0.211134608
0,0.289998972,0.376643222,0.171300421,0.177011419,0.027774912,-0.02818358,-0.099009524
0,-1.101066688,-0.94594122,-0.340325327,-0.330784055,0.068897113,0.287000325,0.240626635
0,0.711895954,0.51346508,0.402355646,0.186402873,0.394516178,0.506972062,0.615827213
0,-0.012187758,0.163820216,0.129822306,-0.05304776,0.003195197,-0.130609971,-0.214434888
0,0.239674529,0.071098649,0.01656379,-0.066334258,0.069575229,-0.331292783,-0.37354533
0,1.039590093,0.928424815,0.490894552,0.63510093,0.456005631,0.335547032,0.262837942
0,-0.01453669,-0.671885668,-0.29831894,-0.458691095,-0.459331294,-0.458596806,-0.587460367
0,0.771932432,0.686367897,0.930332505,0.538675317,0.307966067,0.171961456,0.254783612
0,0.282673088,-0.15076807,-0.473104428,-0.602445188,-0.71744572,-0.799769006,-0.84010665
0,1.142807158,1.288288666,1.118031726,1.198012853,1.291921356,1.250948909,1.464393188
0,0.796263262,0.521447586,0.763111102,1.214839609,1.248570121,1.234208658,1.337401811
0,-0.879342384,-0.027597886,0.424452531,0.378222336,0.313635443,0.445170953,0.344930404
0,-0.931493913,-0.423702231,0.045165574,-0.140610802,-0.184160519,-0.112965484,0.111412213
0,0.850353003,0.86636158,0.99940084,1.105886117,1.292966273,1.552740206,1.502103383
0,-0.01180433,0.300502693,0.547613596,0.713398289,0.1288439,0.018577509,0.173226749
0,-0.766856648,-0.561542735,-0.438326229,-0.496579926,-0.418605953,-0.821150767,-0.975577821
0,-0.235504352,-0.158751441,-0.147728041,-0.084035365,-0.11687884,-0.314215309,-0.192703478
0,0.601350461,0.815318989,0.66392908,0.938539898,0.797341484,0.69397974,0.485090652
0,-0.973158283,-0.561654062,-0.333797271,-0.373522033,-0.078806238,-0.21076451,-0.039580261
0,0.567382783,0.362056834,-0.123935948,-0.2654467,-0.606898499,-0.728809503,-0.62497114
0,-0.963624015,-0.633907664,-0.285296131,-0.532772541,-0.241921007,-0.210146741,-0.243955
0,0.386073925,0.025774878,-0.001076959,0.558251162,0.725889339,0.86375215,0.73849387
0,-0.640234115,-0.698397435,-1.02150435,-1.091560974,-0.906360728,-0.737785177,-0.699932987
0,-0.37024669,-0.355126454,-0.301302936,-0.583726423,-0.033268101,-0.035807703,0.191229091
0,0.216727723,-0.267767377,-0.433746855,-0.431939008,-0.324382742,-0.361088686,-0.336879523
0,0.315784203,0.297867731,1.13122322,0.947056739,1.109368718,0.838296727,0.645777684
0,0.304496387,0.382037734,0.581582807,0.305861665,0.193146968,0.361967976,0.296860448
0,-0.121113787,0.217529667,-0.154210276,-0.247105059,-0.259994764,-0.413605141,-0.393811765
0,0.584001828,0.032499389,0.369158882,0.169834237,0.079362396,0.132799619,0.300359692
0,-0.054975856,-0.142069922,-0.149511207,0.113661799,0.040321537,0.020563244,0.194364219
0,0.337761633,-0.371139223,-0.171083108,0.012464065,-0.061281172,0.171067434,-0.022508774
0,0.594410201,0.720476099,1.023165016,0.785057932,0.771375578,0.797699517,0.853438863
0,0.088535209,-0.256368528,-0.179242885,-0.010451837,0.022673825,0.037412793,-0.025456484
0,1.075239005,0.731073644,0.676190787,0.513748553,0.243218898,0.073381332,-0.005106174
0,-0.200605864,0.059916658,-0.40227433,0.154295053,-0.027826035,-0.001344064,0.091963499
0,1.144430621,0.807557042,0.420649524,0.246803994,0.176290196,0.26925588,-0.00671283
0,0.145975834,-0.596617961,-0.151240885,-0.264604537,-0.559549578,-0.344071631,-0.399120867
0,0.03753015,0.141643059,-0.012734445,0.42289892,0.309657978,0.235343943,0.135848644
0,-0.146621985,-0.036128477,0.030907422,0.161849091,0.332206906,0.400830252,0.400138761
0,-0.539724518,0.053021231,0.122510976,0.34095314,0.142863246,0.352017453,0.193026961
0,0.127898129,0.450820566,0.349415118,0.487887711,0.59791064,0.624399315,0.560290671
0,1.175465661,1.119354055,0.728737744,0.605092746,0.650844255,0.75175188,0.618703477
0,-0.468300537,-0.427503181,-0.198012919,-0.285557097,0.183413348,-0.031548213,0.023042844
0,0.972541541,0.757413659,0.026409749,0.000857696,0.38615502,0.351841201,0.351802047
0,-0.639667662,-0.037120071,-0.580082787,-0.837236231,-0.763187787,-0.629733939,-0.690311458
0,0.953501787,-0.013043218,0.158232294,0.184982418,0.265862733,0.539413089,0.406193961
0,0.436524992,0.025319158,0.205938061,0.297877674,0.149492508,0.116336366,0.114947297
0,0.065133212,0.099663467,-0.237122273,-0.47746576,-0.378220997,-0.337214451,-0.227327739
0,0.161606852,0.058316338,0.267037051,0.389418872,0.548420426,0.63739064,0.62005623
0,0.159938127,0.67000905,0.43867815,0.284567268,0.187593008,0.289263581,0.476862551
0,-0.755954498,-0.621019121,-0.214857802,-0.322743787,-0.675006436,-0.731555447,-0.520432593
0,1.134385198,1.236183038,0.8344094,0.650882233,0.603912215,0.886903806,1.023102209
0,0.287640168,0.367104853,0.327261961,0.430796578,0.464139763,0.584570729,0.535056948
0,0.170446761,0.205565755,0.892843262,0.965385378,0.974597304,0.831375233,0.643616657
0,-0.302770553,-0.16246289,-0.636303526,-0.597959096,-0.043450138,-0.260094153,-0.246870947
0,-0.76700709,-0.832339237,-1.15815542,-1.428132008,-1.339496237,-1.558981826,-1.342354326
0,-0.726018431,-0.40014571,-0.263256239,-0.015631876,0.046536852,-0.20433418,-0.128831663
0,0.260559264,0.274754878,0.19416235,0.418341412,0.253373659,0.151746747,0.160869964
0,0.131153229,0.118547188,-0.141236384,-0.25509483,-0.45559886,-0.312162201,-0.338682818
0,-0.643450176,-0.683415337,-1.012384074,-1.090579483,-1.174567994,-0.920502322,-0.67765558
0,0.739175995,0.528688399,0.288854607,0.155498262,0.133405386,-0.045246359,-0.219861495
0,0.175722542,0.317605326,-0.314863799,0.014963428,0.038060477,-0.128601752,-0.040920928
0,-0.180338867,-0.464409608,-0.156293147,-0.326185803,-0.103229389,-0.070962099,0.104641763
0,0.140310283,-0.053003487,0.149619926,0.356686105,0.490290191,0.496090901,0.466534149
0,-0.342227861,-0.15568506,-0.199733101,0.016646282,0.282551863,0.258410038,-0.082175253
0,0.13944616,0.466180427,0.471085881,0.630623207,0.710275416,0.603980265,0.608071717
0,0.207314654,0.172804885,0.250426072,-0.057621991,0.097668806,0.094371465,-0.021979843
0,-1.059094876,-0.351201844,-0.001715569,-0.214482796,-0.118099286,-0.159306856,0.016982258
0,0.27935986,0.462083684,0.406435936,0.198959001,0.091232512,0.244626455,0.048675978
0,-0.570415312,-0.058998829,-0.265508903,-0.449052903,-0.48813061,-0.394776333,-0.096458803
0,-1.549493179,-1.377766857,-1.081785489,-1.079820153,-1.440137299,-1.249725108,-1.260261264
0,0.762234708,0.472744344,0.39692034,0.36803942,0.560077731,0.688959676,0.642718146
0,-0.382215235,-0.043558417,0.472422412,0.579382728,0.405709387,0.481145219,0.362245221
0,-0.180596009,0.004337399,-0.414231815,-0.623146393,-0.677858438,-0.444994728,-0.484457299
0,0.281176111,0.460363231,-0.195170191,-0.256037168,-0.046398214,0.070865116,0.229213577
0,-0.947223257,-0.383537418,-0.320613545,-0.35729812,-0.306429358,-0.202498214,-0.029264518
0,0.290019417,0.476988714,0.432158472,0.077296888,0.115379716,0.001296311,0.12119143
0,-0.708611454,-0.522388512,-0.458075415,-0.725153404,-0.536322444,-0.577160525,-0.491965349
0,-0.052559469,-0.589687656,-0.641500152,-0.865320954,-0.674050997,-0.754411783,-0.796522495
0,-0.766528801,-0.484522215,-0.675867424,-0.653498528,-1.137817345,-1.242754929,-1.094869956
0,-0.052633151,0.938165834,0.749352126,1.028155507,0.890362921,0.868950816,1.017578949
0,1.306392566,1.398319828,0.727403041,0.956678947,0.770707358,0.789567111,0.782259829
0,0.054977601,-0.463580031,0.309417394,0.236712852,0.188140408,0.334548445,0.315322985
0,0.195647994,0.182046328,0.729411314,0.420477231,0.371883058,0.193191344,0.051672908
0,-0.498201032,-0.249409443,0.691786308,0.956523711,0.89106123,0.600844315,0.664941545
0,0.857107071,0.370531525,-0.134576468,0.036968903,0.143125695,0.393609717,0.203192959
0,-0.510729595,-0.349612001,-0.37502068,-0.508270582,-0.594132332,-0.607871808,-0.627380616
0,0.007129105,0.130457689,0.146532228,0.246620316,0.214535087,0.375479027,0.277061254
0,0.193177985,0.523233771,0.610777956,0.622266325,0.346368808,0.425396392,0.575242356
0,1.244446532,0.909304244,0.4119439,0.45628559,0.226383876,0.282620511,0.263979252
0,-0.450957112,0.286963173,-0.225810343,-0.212782154,0.011865385,0.111986872,0.234549036
0,1.051959849,0.427672828,0.267228405,0.556330458,0.603970639,0.532298946,0.428951062
0,-1.172028512,-1.106796337,-1.142894607,-1.41152546,-1.279197168,-1.027243298,-0.982285317
0,1.475872975,1.169153336,1.274411097,1.641563832,1.640427685,1.574739837,1.195000013
0,0.161302686,-0.041856597,0.166456305,-0.488329786,-0.414573888,-0.315858582,-0.166115219
0,-0.289980658,-0.227729304,-0.307718774,-0.640723695,-0.602648988,-0.381276773,-0.389039656
0,0.969607971,0.637514024,0.484179945,1.041631234,1.147448499,1.227109491,1.212296362
0,-0.382405213,-0.183067221,-0.166299355,-0.064528138,-0.053686952,-0.08063995,0.00182624
0,0.874478326,0.683568866,-0.107037188,0.103042768,0.204878897,0.351643806,0.3484267
0,-0.457444858,-0.31961386,0.221880821,0.253043371,0.263612732,0.41232072,0.382726316
0,0.228843019,0.202960013,0.02659724,0.259726059,0.346310743,0.311643478,0.26180373
0,0.294376607,0.515428268,1.092119958,1.486021918,1.405043812,1.455841725,1.256374446
0,-0.550638791,-0.279418033,0.193006539,0.076785423,0.208409958,0.200970509,0.183546519
0,-0.638685808,-0.267070685,-0.750030983,-0.725773017,-0.673084864,-0.64059267,-0.614315254
0,-1.227233916,-1.571019158,-1.379309639,-1.526047796,-1.397707131,-1.223280846,-0.930881519
0,-0.333158698,-0.583140855,0.427022943,0.152115219,0.430775881,0.244265667,0.061983322
0,1.013202116,0.168019873,-0.297851148,-0.01131655,0.07053557,0.034247262,0.274221613
0,-0.265308076,-0.301689751,-0.314347581,0.029837556,0.070380507,-0.099065311,0.013207969
0,-0.206207398,-0.005771383,-0.389182764,-0.37606179,-0.197664178,-0.486363044,-0.633907786
0,-0.62694103,-0.284925263,0.084521729,0.131368578,0.176917212,0.740254707,0.584644236
0,0.17507779,-0.01851309,0.074050434,0.010601772,-0.047519879,-0.055023535,0.075226815
0,0.13334619,-0.325661983,-0.388564249,-0.524946876,-0.339235818,-0.204437175,-0.250869222
0,-0.536319478,-0.313607416,-0.095809217,-0.300704923,-0.116024669,-0.012719678,-0.079708514
0,0.451251491,0.187954088,0.011096219,0.0391593,-0.04880893,-0.017759138,0.30350256
0,0.818948204,0.316003049,0.542047231,0.704996735,0.739893017,0.807463263,1.046480051
0,-0.45882448,-0.535237246,-0.947119397,-0.706350711,-0.384801251,-0.307960597,-0.400723213
0,0.179129389,0.538060524,0.111877391,0.053223381,0.261416342,0.151503952,0.250749475
0,-0.65115,-0.59953133,-0.32737892,-0.611700014,-0.480678432,-0.529507817,-0.506655637
0,0.87858202,0.813153022,0.708882469,1.266598566,0.732269318,0.611330158,0.686952088
0,-0.606161305,-0.228140344,-0.289715946,-0.568189269,-0.626308502,-0.403443744,-0.341924514
0,-0.513563531,-0.358887122,-0.234994661,-0.271348603,-0.4838124,-0.415700687,-0.336120907
0,-0.675013892,-0.347374443,-0.344672208,-0.510193268,-0.669823683,-0.645166686,-0.471389568
0,0.162791526,0.124510552,-0.21714791,-0.07086342,-0.02276204,-0.147086358,-0.033793984
0,-0.146066132,-0.01048252,0.685468824,0.843653191,1.045226011,0.995703823,1.008162323
0,-0.30838992,-0.238183074,-0.652659838,-0.57412599,-0.748548706,-0.633325532,-0.504361102
0,-0.247658081,-0.462098383,-0.60460877,-0.66865299,-0.792466455,-0.679791563,-0.715607499
0,-0.206579602,0.285105641,-0.176746888,-0.35837492,-0.2189196,-0.258763641,-0.384414026
0,1.045157729,0.263955674,-0.008759525,-0.440071173,-0.132223114,-0.129344691,-0.080209857
0,-0.180449871,0.140553871,0.177296988,0.33365403,0.547217763,0.255969341,0.334171046
0,0.757930111,0.579955784,0.207539514,-0.234311207,-0.01278233,0.11805458,0.089501383
0,-0.465658827,-0.426483836,-0.403719571,-0.801768323,-0.652688965,-0.590598789,-0.266353334
0,0.514057659,0.351421616,0.291512234,0.479440244,0.43655288,0.317349261,0.313061065
0,-0.130029525,0.267851598,0.413326242,0.454963099,0.169242991,0.108209723,0.108501386
0,-0.441653201,-0.218839511,-0.158481922,-0.157550507,-0.309405727,-0.249803798,-0.233515208
0,0.629306491,0.329608142,-0.117541776,-0.608591205,-0.6054202,-0.689848607,-0.707977798
0,0.654708246,0.857261097,0.634236681,0.439265466,0.402274542,0.610354344,0.753425035
0,0.428522917,0.539468078,0.428237199,0.413490736,0.584335728,0.635228396,0.422643489
0,-0.0375594,0.026281627,-0.584016849,0.042647985,-0.032580378,0.00529041,-0.016201423
0,0.016187161,-0.361875486,-0.705559728,-0.275366953,-0.109316976,0.193534357,0.214870336
0,0.525417436,0.248979332,-0.041422398,-0.385980724,-0.615313157,-0.805338328,-0.806461595
0,0.277267235,0.116686461,0.337256878,0.093377907,0.054781388,-0.009181842,-0.074143078
0,-1.048971193,-0.483762362,-0.04322095,0.276269757,0.205754427,0.04078395,-0.037433059
0,0.430043715,0.622166362,-0.118091814,-0.07196211,-0.214362427,-0.315235894,-0.171602646
0,0.227445371,0.451243907,-0.010290665,0.057524405,-0.006537906,-0.001569398,-0.002632283
0,0.025247984,0.385361416,-0.220947643,-0.143471144,-0.458060592,-0.304323862,-0.453971275
0,-0.005820623,-0.088430894,-0.309748398,0.096945628,0.110395816,0.28120736,0.133849041
0,-0.81453937,-1.052299616,-0.654356714,-1.034803152,-1.035566539,-0.847910936,-0.568134818
0,0.089000691,0.093718318,0.09053174,0.643557601,0.512398788,0.382874336,0.340777942
0,-0.766296909,-0.42409939,0.043980575,-0.136993979,-0.051238352,0.033564748,-0.014420822
0,0.856481436,1.042008196,0.987343967,1.288788043,1.240686397,1.298304674,1.079379804
0,0.598295241,0.645239677,0.18125237,0.291007859,0.615381173,0.706443129,0.368730399
0,0.397157019,0.2861458,0.526182816,0.47325515,0.411757396,0.377954197,0.377362919
0,1.196687354,1.226457022,0.801216104,0.84194023,1.065746477,0.984694145,0.966075578
0,-0.054544299,0.067564761,0.493021331,0.390569416,0.475952976,0.465874565,0.402430237
0,-0.500867198,-0.343380526,-0.411695574,-0.189834199,0.172768224,0.342837647,0.213038609
0,-0.441743197,-0.741639777,-0.309404509,-0.32518793,-0.54176156,-0.790902707,-0.771730547
0,0.01424227,-0.036067431,-0.072185848,0.091639517,-0.000457531,0.055865642,-0.063492843
0,0.806625101,0.729868575,0.679381386,0.786386969,0.552744411,0.849041808,0.952864751
0,-0.338416317,0.134205579,-0.187668207,-0.393264678,-1.013553276,-1.145431198,-1.166327258
0,0.532027576,0.409932317,0.666653895,0.702281228,0.683055791,0.625817013,0.683195487
0,0.462217659,-0.07867224,-0.100619203,-0.089552388,-0.273326412,-0.316855211,-0.564860951
0,-0.277599436,-0.147146033,-0.043755941,-0.086424494,-0.388342729,-0.432041704,-0.341854168
0,-0.813285433,-1.267376173,-1.114447654,-0.812366104,-0.689295349,-0.839590434,-0.632268913
0,-0.109677379,0.188346983,0.251203485,0.359188153,0.229119964,0.10835626,0.116007122
0,-0.436754205,0.022048124,0.04564305,0.540407834,0.728461722,0.793644473,0.778348231
0,0.708002329,-0.016236172,-0.966174321,-0.961971281,-0.972375538,-0.799069574,-0.928776726
0,0.043489674,0.221846343,0.154923253,0.386296155,0.859682216,0.620860986,0.549868989
0,-0.300866026,-0.325103475,-0.376973951,-0.10927197,-0.182815134,-0.013489976,-0.080269995
0,0.608171417,0.634212953,0.67039248,0.874817777,0.586445971,0.705359975,0.668518782
0,0.269571928,0.344056107,0.489501749,0.49885584,0.513250466,0.558891381,0.420375381
0,1.106912201,1.212032453,0.606478955,0.490616699,0.412532146,0.514077791,0.674333894
0,0.142105289,0.496396754,0.218319093,0.289517188,0.082048062,0.36571315,0.219428802
0,-0.43580268,-0.302029736,-0.681042042,-0.876585147,-0.927785321,-0.918542963,-0.852877748
0,0.055978685,0.660514443,-0.083701333,0.04300573,0.039308735,0.093968652,0.056701648
0,0.977281948,0.712420169,0.533039043,0.776135812,0.590313514,0.579642495,0.70460549
0,-0.543579857,-0.818002771,-0.626189705,-0.646190923,-0.738427568,-0.83900985,-0.65276351
0,0.530706804,0.256937973,0.144926026,0.311803682,0.152448947,0.193225765,0.347329567
0,-0.478316023,0.303934403,-0.197320198,0.23547845,0.374958218,0.236101988,0.391390873
0,0.277899419,0.789886603,0.69321289,0.604996706,0.464865037,0.416002369,0.321602044
0,-0.106930484,-0.316592134,-0.166208351,-0.02244753,0.012413325,-0.110989824,-0.230565099
0,0.035089903,0.246946799,0.159690002,0.224122415,0.16911722,0.076734218,-0.226802974
0,1.438984492,0.9396704,0.360490748,0.768533746,0.432485523,0.576069356,0.467150511
0,0.370801482,0.137587135,-0.196707498,0.063387026,0.147883473,0.216588124,0.320149254
0,0.856400673,0.897497583,0.798366807,0.798700109,1.021427951,1.211720769,1.143484906
0,-0.158856586,0.298468898,-0.28569075,-0.070753758,-0.446182848,-0.428791125,-0.351214191
0,0.393528214,0.652586478,0.693373301,0.923119307,0.557467049,0.638616364,0.767387061
0,0.664230961,0.390184321,0.504326119,0.636465246,0.63145219,0.353686491,0.571020204
0,0.349142292,0.899417387,1.064847522,1.549535114,1.353037391,0.938391838,0.85372396
0,-0.285357472,-0.71402505,-0.888058934,-1.194965872,-1.247812289,-1.302027801,-1.386087777
0,0.027114695,0.091592538,-0.120497229,-0.578916024,-0.466979479,-0.429133814,-0.319461394
0,-1.345801659,-1.292657156,-0.305562805,-0.224270962,0.065024804,0.157961035,0.03259819
0,-0.627955121,-0.569103207,-0.134008863,-0.623518279,-0.255669526,-0.235092116,-0.307708752
0,-0.532736269,-0.070243039,-0.315689442,-0.719886521,-0.765300249,-0.871916022,-0.809022111
0,0.773344381,0.264124133,0.271109332,0.413132077,0.661144127,0.480954612,0.595940925
0,-0.249499832,-0.379132904,-0.134848099,0.191642522,-0.373607006,-0.31351102,-0.512943978
0,-1.010221249,-0.965580378,-0.188605723,-0.215688898,0.0844242,0.188035035,0.043808063
0,0.587353147,0.213466154,0.312829463,0.208678697,-0.089348476,0.051105089,-0.167511494
0,0.357338587,0.276708767,-0.005902792,-0.12912599,-0.058351936,0.277675301,0.239932661
0,-0.629655078,-0.782103813,-0.275942725,0.367076341,0.239821903,0.13424981,-0.006821679
0,0.12089712,-0.238211353,-0.379794594,-0.140253212,-0.290242455,-0.387929657,-0.360825373
0,-0.830474108,-0.546850079,0.049592359,0.312963401,0.457832618,0.356223906,0.256261777
0,0.108738954,0.170548368,-0.065166609,0.252992875,0.184279882,0.029233543,0.039998159
0,-0.038153525,-0.033612009,0.380019822,0.370458645,0.136870995,-0.050891118,-0.111238984
0,0.667493847,0.652208911,0.25303387,0.400986167,0.129542223,-0.003952789,0.055474377
0,0.458612169,0.417417313,0.113973825,0.359338964,0.108751052,0.102222761,-0.020671606
0,0.345572268,0.041398092,-0.103449843,0.275660353,-0.047877846,0.130522383,0.285584951
0,-0.041905342,0.014069538,0.209389856,-0.096147708,-0.063581019,0.049542102,0.110711825
0,-0.978646789,-0.287594735,0.084667288,-0.073694608,-0.101144688,-0.077939048,-0.046172593
0,-0.031987622,0.03687764,-0.166501447,-0.321721532,-0.428577901,-0.334133284,-0.084428546
0,-0.631958686,-0.369064345,-0.138151003,-0.787761519,-0.523802215,-0.341491216,-0.471531088
0,-0.301244731,-0.234807991,-0.860052344,-0.887758453,-0.848332975,-0.714870154,-0.80776468
0,-0.064590191,0.061108931,-0.048296729,-0.273686364,0.296189252,0.601330521,0.474053644
0,0.313290952,0.396398343,0.65303228,0.806764919,0.754876566,0.855313805,0.593451755
0,0.553883136,-0.039454083,-0.407106315,0.060580925,-0.383571467,-0.478979833,-0.528564009
0,0.481799902,0.228343633,0.176404396,0.578840523,0.576426636,0.5357034,0.56474644
0,1.530272051,0.878185283,0.295453611,0.224009903,-0.256533465,-0.154981599,-0.007953515
0,-0.461079391,-0.031039107,-0.273611699,-0.471464,-0.289133555,-0.198603774,-0.038451658
0,-0.689541687,-0.436366942,-0.4710648,-0.41415448,-0.191215412,-0.072414208,-0.058017739
0,-0.819811931,-0.078915439,0.28061542,0.378060155,0.099781401,0.096206672,0.037023084
0,-1.208662015,-0.665574895,-0.641028195,-0.198694197,0.024563367,-0.00186755,0.136969311
0,0.685131542,0.546582209,0.467328357,0.90461168,0.803846092,0.883631268,0.781315446
0,-0.463725952,-0.54268084,-0.343522733,-0.418729443,-0.266592762,-0.204273509,-0.201122757
0,-0.290037722,0.774435314,0.41829572,0.438936185,0.140513209,0.057548144,0.226850428
0,0.727621224,0.547104574,0.150298276,0.608775342,0.62815808,0.827762214,0.581281085
0,0.188640539,-0.246650857,-0.033986043,-0.030503712,0.042593939,-0.140592344,-0.185155303
0,0.235683226,0.500974058,0.391833507,0.103297692,0.24244956,0.171126893,0.025545587
0,-1.171647263,-0.709177827,-0.118082515,-0.512383832,-0.559470713,-0.628166606,-0.735659368
0,0.518385748,0.481788501,0.944580389,1.131861748,1.00886228,0.741119111,0.63001558
0,-0.433165925,-0.273650132,-0.217136403,-0.38589427,-0.312269194,-0.277064147,-0.121287586
0,0.298653066,0.309186823,0.328698498,0.523473022,0.409283317,0.400146234,0.507743568
0,-0.199361042,-0.399231403,-0.769202917,-0.651692721,-0.480167744,-0.33608903,-0.474826197
0,0.181956391,-0.01792744,-0.315873931,-0.603128041,-0.798635904,-0.539422907,-0.484192594
0,-0.009179217,-0.062511517,-0.154559561,-0.168179833,-0.285621604,-0.239114641,-0.530957884
0,0.358646118,0.073526487,0.10870421,0.438131285,0.697229884,0.690301351,0.715326451
0,0.193815417,-0.295154563,-0.919859567,-1.380099806,-1.111652787,-1.045950226,-1.184452698
0,0.380034322,0.325178954,-0.212460078,-0.379997592,-0.25703411,-0.272985915,-0.40683093
0,-0.601916652,-0.381435012,-0.516351439,-0.773480214,-0.612258336,-0.527963776,-0.7044883
0,0.767370401,0.649859254,0.449648882,0.06770254,0.259997896,0.478713267,0.278466558
0,0.721211586,0.685491916,0.419258215,0.254934676,0.563985424,0.693316593,0.794253321
0,0.224447958,-0.078273712,0.512118541,0.286112801,0.031559687,0.190857118,0.20614169
0,0.500360346,0.342871851,0.247813484,-0.08886565,0.005748595,-0.016448932,-0.017550363
0,0.015869353,-0.63166987,-0.514516466,-0.266238605,-0.430858632,-0.329179257,-0.204113831
0,0.217745965,0.146407188,0.000392985,-0.288144289,-0.232719807,-0.221076518,-0.15203954
0,-0.017495639,-0.330977584,-0.610255003,-0.490778214,-0.376259924,-0.320875204,-0.374351008
